"","p","n","cor","pval"
"12522",5,2000,0,0.636
"12523",5,2000,0,0.504
"12524",5,2000,0,0.561
"12525",5,2000,0,0.85
"12526",5,2000,0,0.105
"12527",5,2000,0,0.741
"12528",5,2000,0,0.143
"12529",5,2000,0,0.828
"12530",5,2000,0,0.109
"12531",5,2000,0,0.018
"12532",5,2000,0,0.508
"12533",5,2000,0,0.54
"12534",5,2000,0,0.882
"12535",5,2000,0,0.459
"12536",5,2000,0,0.542
"12537",5,2000,0,0.491
"12538",5,2000,0,0.895
"12539",5,2000,0,0.258
"12540",5,2000,0,0.604
"12541",5,2000,0,0.274
"12542",5,2000,0,0.667
"12543",5,2000,0,0.623
"12544",5,2000,0,0.873
"12545",5,2000,0,0.921
"12546",5,2000,0,0.49
"12547",5,2000,0,0.749
"12548",5,2000,0,0.438
"12549",5,2000,0,0.871
"12550",5,2000,0,0.934
"12551",5,2000,0,0.209
"12552",5,2000,0,0.074
"12553",5,2000,0,0.696
"12554",5,2000,0,0.27
"12555",5,2000,0,0.511
"12556",5,2000,0,0.353
"12557",5,2000,0,0.605
"12558",5,2000,0,0.783
"12559",5,2000,0,0.521
"12560",5,2000,0,0.013
"12561",5,2000,0,0.874
"12562",5,2000,0,0.416
"12563",5,2000,0,0.812
"12564",5,2000,0,0.392
"12565",5,2000,0,0.715
"12566",5,2000,0,0.718
"12567",5,2000,0,0.716
"12568",5,2000,0,0.984
"12569",5,2000,0,0.928
"12570",5,2000,0,0.536
"12571",5,2000,0,0.354
"12572",5,2000,0,0.685
"12573",5,2000,0,0.091
"12574",5,2000,0,0.44
"12575",5,2000,0,0.976
"12576",5,2000,0,0.917
"12577",5,2000,0,0.198
"12578",5,2000,0,0.901
"12579",5,2000,0,0.974
"12580",5,2000,0,0.874
"12581",5,2000,0,0.815
"12582",5,2000,0,0.868
"12583",5,2000,0,0.00700000000000001
"12584",5,2000,0,0.524
"12585",5,2000,0,0.123
"12586",5,2000,0,0.517
"12587",5,2000,0,0.991
"12588",5,2000,0,0.919
"12589",5,2000,0,0.519
"12590",5,2000,0,0.489
"12591",5,2000,0,0.957
"12592",5,2000,0,0.255
"12593",5,2000,0,0.705
"12594",5,2000,0,0.36
"12595",5,2000,0,0.874
"12596",5,2000,0,0.74
"12597",5,2000,0,0.11
"12598",5,2000,0,0.845
"12599",5,2000,0,0.599
"12600",5,2000,0,0.961
"12601",5,2000,0,0.799
"12602",5,2000,0,0.454
"12603",5,2000,0,0.0659999999999999
"12604",5,2000,0,0.283
"12605",5,2000,0,0.125
"12606",5,2000,0,0.656
"12607",5,2000,0,0.179
"12608",5,2000,0,0.636
"12609",5,2000,0,0.096
"12610",5,2000,0,0.602
"12611",5,2000,0,0.012
"12612",5,2000,0,0.109
"12613",5,2000,0,0.386
"12614",5,2000,0,0.858
"12615",5,2000,0,0.393
"12616",5,2000,0,0.081
"12617",5,2000,0,0.422
"12618",5,2000,0,0.914
"12619",5,2000,0,0.75
"12620",5,2000,0,0.954
"12621",5,2000,0,0.58
"12622",5,2000,0,0.715
"12623",5,2000,0,0.366
"12624",5,2000,0,0.13
"12625",5,2000,0,0.055
"12626",5,2000,0,0.193
"12627",5,2000,0,0.963
"12628",5,2000,0,0.775
"12629",5,2000,0,0.087
"12630",5,2000,0,0.519
"12631",5,2000,0,0.459
"12632",5,2000,0,0.857
"12633",5,2000,0,0.0580000000000001
"12634",5,2000,0,0.65
"12635",5,2000,0,0.599
"12636",5,2000,0,0.114
"12637",5,2000,0,0.937
"12638",5,2000,0,0.469
"12639",5,2000,0,0.573
"12640",5,2000,0,0.02
"12641",5,2000,0,0.36
"12642",5,2000,0,0.716
"12643",5,2000,0,0.996
"12644",5,2000,0,0.031
"12645",5,2000,0,0.929
"12646",5,2000,0,0.808
"12647",5,2000,0,0.982
"12648",5,2000,0,0.854
"12649",5,2000,0,0.78
"12650",5,2000,0,0.396
"12651",5,2000,0,0.818
"12652",5,2000,0,0.856
"12653",5,2000,0,0.771
"12654",5,2000,0,0.251
"12655",5,2000,0,0.083
"12656",5,2000,0,0.24
"12657",5,2000,0,0.606
"12658",5,2000,0,0.897
"12659",5,2000,0,0.394
"12660",5,2000,0,0.075
"12661",5,2000,0,0.892
"12662",5,2000,0,0.922
"12663",5,2000,0,0.221
"12664",5,2000,0,0.545
"12665",5,2000,0,0.448
"12666",5,2000,0,0.844
"12667",5,2000,0,0.71
"12668",5,2000,0,0.103
"12669",5,2000,0,0.15
"12670",5,2000,0,0.096
"12671",5,2000,0,0.706
"12672",5,2000,0,0.835
"12673",5,2000,0,0.443
"12674",5,2000,0,0.39
"12675",5,2000,0,0.934
"12676",5,2000,0,0.116
"12677",5,2000,0,0.853
"12678",5,2000,0,0.66
"12679",5,2000,0,0.446
"12680",5,2000,0,0.999
"12681",5,2000,0,0.389
"12682",5,2000,0,0.049
"12683",5,2000,0,0.216
"12684",5,2000,0,0.045
"12685",5,2000,0,0.304
"12686",5,2000,0,0.311
"12687",5,2000,0,0.528
"12688",5,2000,0,0.32
"12689",5,2000,0,0.364
"12690",5,2000,0,0.881
"12691",5,2000,0,0.444
"12692",5,2000,0,0.816
"12693",5,2000,0,0.607
"12694",5,2000,0,0.662
"12695",5,2000,0,0.074
"12696",5,2000,0,0.122
"12697",5,2000,0,0.992
"12698",5,2000,0,0.546
"12699",5,2000,0,0.551
"12700",5,2000,0,0.411
"12701",5,2000,0,0.965
"12702",5,2000,0,0.04
"12703",5,2000,0,0.343
"12704",5,2000,0,0.548
"12705",5,2000,0,0.263
"12706",5,2000,0,0.027
"12707",5,2000,0,0.442
"12708",5,2000,0,0.581
"12709",5,2000,0,0.532
"12710",5,2000,0,0.155
"12711",5,2000,0,0.535
"12712",5,2000,0,0.463
"12713",5,2000,0,0.706
"12714",5,2000,0,0.538
"12715",5,2000,0,0.225
"12716",5,2000,0,0.484
"12717",5,2000,0,0.606
"12718",5,2000,0,0.113
"12719",5,2000,0,0.14
"12720",5,2000,0,0.558
"12721",5,2000,0,0.44
"12722",5,2000,0,0.345
"12723",5,2000,0,0.908
"12724",5,2000,0,0.318
"12725",5,2000,0,0.299
"12726",5,2000,0,0.462
"12727",5,2000,0,0.042
"12728",5,2000,0,0.938
"12729",5,2000,0,0.927
"12730",5,2000,0,0.608
"12731",5,2000,0,0.624
"12732",5,2000,0,0.974
"12733",5,2000,0,0.999
"12734",5,2000,0,0.197
"12735",5,2000,0,0.97
"12736",5,2000,0,0.677
"12737",5,2000,0,0.272
"12738",5,2000,0,0.885
"12739",5,2000,0,0.634
"12740",5,2000,0,0.872
"12741",5,2000,0,0.813
"12742",5,2000,0,0.767
"12743",5,2000,0,0.507
"12744",5,2000,0,0.855
"12745",5,2000,0,0.505
"12746",5,2000,0,0.265
"12747",5,2000,0,0.216
"12748",5,2000,0,0.248
"12749",5,2000,0,0.288
"12750",5,2000,0,0.114
"12751",5,2000,0,0.443
"12752",5,2000,0,0.493
"12753",5,2000,0,0.218
"12754",5,2000,0,0.652
"12755",5,2000,0,0.186
"12756",5,2000,0,0.118
"12757",5,2000,0,0.736
"12758",5,2000,0,0.199
"12759",5,2000,0,0.372
"12760",5,2000,0,0.714
"12761",5,2000,0,0.64
"12762",5,2000,0,0.545
"12763",5,2000,0,0.082
"12764",5,2000,0,0.846
"12765",5,2000,0,0.818
"12766",5,2000,0,0.746
"12767",5,2000,0,0.914
"12768",5,2000,0,0.899
"12769",5,2000,0,0.315
"12770",5,2000,0,0.888
"12771",5,2000,0,0.205
"12772",5,2000,0,0.494
"12773",5,2000,0,0.767
"12774",5,2000,0,0.019
"12775",5,2000,0,0.666
"12776",5,2000,0,0.971
"12777",5,2000,0,0.433
"12778",5,2000,0,0.143
"12779",5,2000,0,0.412
"12780",5,2000,0,0.52
"12781",5,2000,0,0.287
"12782",5,2000,0,0.281
"12783",5,2000,0,0.724
"12784",5,2000,0,0.525
"12785",5,2000,0,0.308
"12786",5,2000,0,0.239
"12787",5,2000,0,0.491
"12788",5,2000,0,0.648
"12789",5,2000,0,0.383
"12790",5,2000,0,0.11
"12791",5,2000,0,0.973
"12792",5,2000,0,0.27
"12793",5,2000,0,0.417
"12794",5,2000,0,0.745
"12795",5,2000,0,0.912
"12796",5,2000,0,0.626
"12797",5,2000,0,0.174
"12798",5,2000,0,0.857
"12799",5,2000,0,0.77
"12800",5,2000,0,0.023
"12801",5,2000,0,0.45
"12802",5,2000,0,0.317
"12803",5,2000,0,0.489
"12804",5,2000,0,0.569
"12805",5,2000,0,0.021
"12806",5,2000,0,0.114
"12807",5,2000,0,0.027
"12808",5,2000,0,0.619
"12809",5,2000,0,0.336
"12810",5,2000,0,0.537
"12811",5,2000,0,0.36
"12812",5,2000,0,0.298
"12813",5,2000,0,0.286
"12814",5,2000,0,0.005
"12815",5,2000,0,0.668
"12816",5,2000,0,0.743
"12817",5,2000,0,0.917
"12818",5,2000,0,0.474
"12819",5,2000,0,0.636
"12820",5,2000,0,0.903
"12821",5,2000,0,0.055
"12822",5,2000,0,0.469
"12823",5,2000,0,0.233
"12824",5,2000,0,0.606
"12825",5,2000,0,0.575
"12826",5,2000,0,0.806
"12827",5,2000,0,0.243
"12828",5,2000,0,0.225
"12829",5,2000,0,0.261
"12830",5,2000,0,0.078
"12831",5,2000,0,0.774
"12832",5,2000,0,0.681
"12833",5,2000,0,0.637
"12834",5,2000,0,0.847
"12835",5,2000,0,0.923
"12836",5,2000,0,0.581
"12837",5,2000,0,0.573
"12838",5,2000,0,0.668
"12839",5,2000,0,0.593
"12840",5,2000,0,0.256
"12841",5,2000,0,0.642
"12842",5,2000,0,0.619
"12843",5,2000,0,0.244
"12844",5,2000,0,0.957
"12845",5,2000,0,0.519
"12846",5,2000,0,0.211
"12847",5,2000,0,0.093
"12848",5,2000,0,0.746
"12849",5,2000,0,0.277
"12850",5,2000,0,0.929
"12851",5,2000,0,0.808
"12852",5,2000,0,0.799
"12853",5,2000,0,0.874
"12854",5,2000,0,0.48
"12855",5,2000,0,0.247
"12856",5,2000,0,0.27
"12857",5,2000,0,0.964
"12858",5,2000,0,0.92
"12859",5,2000,0,0.784
"12860",5,2000,0,0.3
"12861",5,2000,0,0.928
"12862",5,2000,0,0.559
"12863",5,2000,0,0.349
"12864",5,2000,0,0.596
"12865",5,2000,0,0.823
"12866",5,2000,0,0.053
"12867",5,2000,0,0.658
"12868",5,2000,0,0.505
"12869",5,2000,0,0.937
"12870",5,2000,0,0.158
"12871",5,2000,0,0.836
"12872",5,2000,0,0.811
"12873",5,2000,0,0.969
"12874",5,2000,0,0.116
"12875",5,2000,0,0.659
"12876",5,2000,0,0.959
"12877",5,2000,0,0.455
"12878",5,2000,0,0.728
"12879",5,2000,0,0.346
"12880",5,2000,0,0.897
"12881",5,2000,0,0.777
"12882",5,2000,0,0.25
"12883",5,2000,0,0.589
"12884",5,2000,0,0.611
"12885",5,2000,0,0.405
"12886",5,2000,0,0.261
"12887",5,2000,0,0.0580000000000001
"12888",5,2000,0,0.711
"12889",5,2000,0,0.774
"12890",5,2000,0,0.08
"12891",5,2000,0,0.0580000000000001
"12892",5,2000,0,0.366
"12893",5,2000,0,0.172
"12894",5,2000,0,0.076
"12895",5,2000,0,0.252
"12896",5,2000,0,0.768
"12897",5,2000,0,0.133
"12898",5,2000,0,0.533
"12899",5,2000,0,0.135
"12900",5,2000,0,0.404
"12901",5,2000,0,0.404
"12902",5,2000,0,0.869
"12903",5,2000,0,0.306
"12904",5,2000,0,0.282
"12905",5,2000,0,0.0600000000000001
"12906",5,2000,0,0.699
"12907",5,2000,0,0.353
"12908",5,2000,0,0.38
"12909",5,2000,0,0.348
"12910",5,2000,0,0.653
"12911",5,2000,0,0.828
"12912",5,2000,0,0.867
"12913",5,2000,0,0.389
"12914",5,2000,0,0.162
"12915",5,2000,0,0.751
"12916",5,2000,0,0.591
"12917",5,2000,0,0.326
"12918",5,2000,0,0.012
"12919",5,2000,0,0.594
"12920",5,2000,0,0.685
"12921",5,2000,0,0.445
"12922",5,2000,0,0.732
"12923",5,2000,0,0.096
"12924",5,2000,0,0.515
"12925",5,2000,0,0.464
"12926",5,2000,0,0.342
"12927",5,2000,0,0.206
"12928",5,2000,0,0.0679999999999999
"12929",5,2000,0,0.438
"12930",5,2000,0,0.589
"12931",5,2000,0,0.726
"12932",5,2000,0,0.971
"12933",5,2000,0,0.807
"12934",5,2000,0,0.853
"12935",5,2000,0,0.189
"12936",5,2000,0,0.547
"12937",5,2000,0,0.766
"12938",5,2000,0,0.653
"12939",5,2000,0,0.135
"12940",5,2000,0,0.63
"12941",5,2000,0,0.988
"12942",5,2000,0,0.374
"12943",5,2000,0,0.675
"12944",5,2000,0,0.308
"12945",5,2000,0,0.432
"12946",5,2000,0,0.821
"12947",5,2000,0,0.233
"12948",5,2000,0,0.959
"12949",5,2000,0,0.311
"12950",5,2000,0,0.48
"12951",5,2000,0,0.596
"12952",5,2000,0,0.249
"12953",5,2000,0,0.896
"12954",5,2000,0,0.004
"12955",5,2000,0,0.811
"12956",5,2000,0,0.677
"12957",5,2000,0,0.403
"12958",5,2000,0,0.971
"12959",5,2000,0,0.151
"12960",5,2000,0,0.435
"12961",5,2000,0,0.18
"12962",5,2000,0,0.466
"12963",5,2000,0,0.335
"12964",5,2000,0,0.739
"12965",5,2000,0,0.312
"12966",5,2000,0,0.698
"12967",5,2000,0,0.09
"12968",5,2000,0,0.985
"12969",5,2000,0,0.763
"12970",5,2000,0,0.781
"12971",5,2000,0,0.835
"12972",5,2000,0,0.757
"12973",5,2000,0,0.509
"12974",5,2000,0,0.397
"12975",5,2000,0,0.474
"12976",5,2000,0,0.316
"12977",5,2000,0,0.278
"12978",5,2000,0,0.722
"12979",5,2000,0,0.157
"12980",5,2000,0,0.238
"12981",5,2000,0,0.52
"12982",5,2000,0,0.99
"12983",5,2000,0,0.343
"12984",5,2000,0,0.306
"12985",5,2000,0,0.694
"12986",5,2000,0,0.28
"12987",5,2000,0,0.208
"12988",5,2000,0,0.682
"12989",5,2000,0,0.541
"12990",5,2000,0,0.973
"12991",5,2000,0,0.29
"12992",5,2000,0,0.485
"12993",5,2000,0,0.68
"12994",5,2000,0,0.631
"12995",5,2000,0,0.558
"12996",5,2000,0,0.608
"12997",5,2000,0,0.623
"12998",5,2000,0,0.768
"12999",5,2000,0,0.342
"13000",5,2000,0,0.487
"13001",5,2000,0,0.22
"13002",5,2000,0,0.568
"13003",5,2000,0,0.546
"13004",5,2000,0,0.11
"13005",5,2000,0,0.081
"13006",5,2000,0,0.055
"13007",5,2000,0,0.538
"13008",5,2000,0,0.928
"13009",5,2000,0,0.171
"13010",5,2000,0,0.315
"13011",5,2000,0,0.274
"13012",5,2000,0,0.637
"13013",5,2000,0,0.101
"13014",5,2000,0,0.069
"13015",5,2000,0,0.246
"13016",5,2000,0,0.445
"13017",5,2000,0,0.644
"13018",5,2000,0,0.0620000000000001
"13019",5,2000,0,0.197
"13020",5,2000,0,0.592
"13021",5,2000,0,0.601
"13022",5,2000,0,0.414
"13023",5,2000,0,0.849
"13024",5,2000,0,0.651
"13025",5,2000,0,0.308
"13026",5,2000,0,0.145
"13027",5,2000,0,0.203
"13028",5,2000,0,0.531
"13029",5,2000,0,0.389
"13030",5,2000,0,0.707
"13031",5,2000,0,0.817
"13032",5,2000,0,0.683
"13033",5,2000,0,0.574
"13034",5,2000,0,0.092
"13035",5,2000,0,0.026
"13036",5,2000,0,0.322
"13037",5,2000,0,0.0639999999999999
"13038",5,2000,0,0.406
"13039",5,2000,0,0.433
"13040",5,2000,0,0.685
"13041",5,2000,0,0.972
"13042",5,2000,0,0.441
"13043",5,2000,0,0.146
"13044",5,2000,0,0.079
"13045",5,2000,0,0.958
"13046",5,2000,0,0.352
"13047",5,2000,0,0.81
"13048",5,2000,0,0.156
"13049",5,2000,0,0.03
"13050",5,2000,0,0.709
"13051",5,2000,0,0.45
"13052",5,2000,0,0.9
"13053",5,2000,0,0.386
"13054",5,2000,0,0.323
"13055",5,2000,0,0.645
"13056",5,2000,0,0.809
"13057",5,2000,0,0.242
"13058",5,2000,0,0.597
"13059",5,2000,0,0.948
"13060",5,2000,0,0.637
"13061",5,2000,0,0.629
"13062",5,2000,0,0.078
"13063",5,2000,0,0.078
"13064",5,2000,0,0.0590000000000001
"13065",5,2000,0,0.563
"13066",5,2000,0,0.607
"13067",5,2000,0,0.91
"13068",5,2000,0,0.048
"13069",5,2000,0,0.769
"13070",5,2000,0,0.438
"13071",5,2000,0,0.32
"13072",5,2000,0,0.393
"13073",5,2000,0,0.735
"13074",5,2000,0,0.644
"13075",5,2000,0,0.28
"13076",5,2000,0,0.975
"13077",5,2000,0,0.731
"13078",5,2000,0,0.901
"13079",5,2000,0,0.224
"13080",5,2000,0,0.937
"13081",5,2000,0,0.028
"13082",5,2000,0,0.412
"13083",5,2000,0,0.0620000000000001
"13084",5,2000,0,0.195
"13085",5,2000,0,0.432
"13086",5,2000,0,0.697
"13087",5,2000,0,0.847
"13088",5,2000,0,0.902
"13089",5,2000,0,0.339
"13090",5,2000,0,0.278
"13091",5,2000,0,0.93
"13092",5,2000,0,0.597
"13093",5,2000,0,0.604
"13094",5,2000,0,0.844
"13095",5,2000,0,0.38
"13096",5,2000,0,0.308
"13097",5,2000,0,0.799
"13098",5,2000,0,0.588
"13099",5,2000,0,0.591
"13100",5,2000,0,0.428
"13101",5,2000,0,0.77
"13102",5,2000,0,0.405
"13103",5,2000,0,0.234
"13104",5,2000,0,0.167
"13105",5,2000,0,0.166
"13106",5,2000,0,0.955
"13107",5,2000,0,0.951
"13108",5,2000,0,0.555
"13109",5,2000,0,0.195
"13110",5,2000,0,0.381
"13111",5,2000,0,0.307
"13112",5,2000,0,0.623
"13113",5,2000,0,0.651
"13114",5,2000,0,0.284
"13115",5,2000,0,0.026
"13116",5,2000,0,0.294
"13117",5,2000,0,0.495
"13118",5,2000,0,0.988
"13119",5,2000,0,0.0679999999999999
"13120",5,2000,0,0.734
"13121",5,2000,0,0.894
"13122",5,2000,0,0.072
"13123",5,2000,0,0.19
"13124",5,2000,0,0.207
"13125",5,2000,0,0.349
"13126",5,2000,0,0.77
"13127",5,2000,0,0.213
"13128",5,2000,0,0.56
"13129",5,2000,0,0.176
"13130",5,2000,0,0.903
"13131",5,2000,0,0.851
"13132",5,2000,0,0.727
"13133",5,2000,0,0.196
"13134",5,2000,0,0.102
"13135",5,2000,0,0.791
"13136",5,2000,0,0.513
"13137",5,2000,0,0.782
"13138",5,2000,0,0.145
"13139",5,2000,0,0.247
"13140",5,2000,0,0.419
"13141",5,2000,0,0.385
"13142",5,2000,0,0.706
"13143",5,2000,0,0.133
"13144",5,2000,0,0.658
"13145",5,2000,0,0.391
"13146",5,2000,0,0.0639999999999999
"13147",5,2000,0,0.707
"13148",5,2000,0,0.268
"13149",5,2000,0,0.81
"13150",5,2000,0,0.437
"13151",5,2000,0,0.451
"13152",5,2000,0,0.539
"13153",5,2000,0,0.858
"13154",5,2000,0,0.08
"13155",5,2000,0,0.307
"13156",5,2000,0,0.227
"13157",5,2000,0,0.339
"13158",5,2000,0,0.143
"13159",5,2000,0,0
"13160",5,2000,0,0.484
"13161",5,2000,0,0.823
"13162",5,2000,0,0.198
"13163",5,2000,0,0.322
"13164",5,2000,0,0.889
"13165",5,2000,0,0.33
"13166",5,2000,0,0.946
"13167",5,2000,0,0.498
"13168",5,2000,0,0.965
"13169",5,2000,0,0.292
"13170",5,2000,0,0.228
"13171",5,2000,0,0.094
"13172",5,2000,0,0.04
"13173",5,2000,0,0.908
"13174",5,2000,0,0.112
"13175",5,2000,0,0.622
"13176",5,2000,0,0.657
"13177",5,2000,0,0.728
"13178",5,2000,0,0.158
"13179",5,2000,0,0.263
"13180",5,2000,0,0.939
"13181",5,2000,0,0.189
"13182",5,2000,0,0.34
"13183",5,2000,0,0.088
"13184",5,2000,0,0.585
"13185",5,2000,0,0.939
"13186",5,2000,0,0.611
"13187",5,2000,0,0.313
"13188",5,2000,0,0.02
"13189",5,2000,0,0.323
"13190",5,2000,0,0.983
"13191",5,2000,0,0.525
"13192",5,2000,0,0.817
"13193",5,2000,0,0.433
"13194",5,2000,0,0.598
"13195",5,2000,0,0.305
"13196",5,2000,0,0.072
"13197",5,2000,0,0.936
"13198",5,2000,0,0.149
"13199",5,2000,0,0.835
"13200",5,2000,0,0.983
"13201",5,2000,0,0.541
"13202",5,2000,0,0.209
"13203",5,2000,0,0.711
"13204",5,2000,0,0.217
"13205",5,2000,0,0.632
"13206",5,2000,0,0.394
"13207",5,2000,0,0.735
"13208",5,2000,0,0.601
"13209",5,2000,0,0.489
"13210",5,2000,0,0.259
"13211",5,2000,0,0.976
"13212",5,2000,0,0.902
"13213",5,2000,0,0.528
"13214",5,2000,0,0.112
"13215",5,2000,0,0.773
"13216",5,2000,0,0.992
"13217",5,2000,0,0.786
"13218",5,2000,0,0.446
"13219",5,2000,0,0.922
"13220",5,2000,0,0.87
"13221",5,2000,0,0.233
"13222",5,2000,0,0.767
"13223",5,2000,0,0.863
"13224",5,2000,0,0.884
"13225",5,2000,0,0.571
"13226",5,2000,0,0.748
"13227",5,2000,0,0.753
"13228",5,2000,0,0.535
"13229",5,2000,0,0.536
"13230",5,2000,0,0.343
"13231",5,2000,0,0.168
"13232",5,2000,0,0.992
"13233",5,2000,0,0.115
"13234",5,2000,0,0.659
"13235",5,2000,0,0.635
"13236",5,2000,0,0.364
"13237",5,2000,0,0.118
"13238",5,2000,0,0.435
"13239",5,2000,0,0.524
"13240",5,2000,0,0.17
"13241",5,2000,0,0.626
"13242",5,2000,0,0.742
"13243",5,2000,0,0.654
"13244",5,2000,0,0.054
"13245",5,2000,0,0.354
"13246",5,2000,0,0.242
"13247",5,2000,0,0.21
"13248",5,2000,0,0.946
"13249",5,2000,0,0.326
"13250",5,2000,0,0.401
"13251",5,2000,0,0.405
"13252",5,2000,0,0.653
"13253",5,2000,0,0.437
"13254",5,2000,0,0.698
"13255",5,2000,0,0.299
"13256",5,2000,0,0.36
"13257",5,2000,0,0.586
"13258",5,2000,0,0.853
"13259",5,2000,0,0.458
"13260",5,2000,0,0.876
"13261",5,2000,0,0.556
"13262",5,2000,0,0.099
"13263",5,2000,0,0.663
"13264",5,2000,0,0.482
"13265",5,2000,0,0.526
"13266",5,2000,0,0.664
"13267",5,2000,0,0.301
"13268",5,2000,0,0.334
"13269",5,2000,0,0.576
"13270",5,2000,0,0.547
"13271",5,2000,0,0.377
"13272",5,2000,0,0.578
"13273",5,2000,0,0.713
"13274",5,2000,0,0.439
"13275",5,2000,0,0.187
"13276",5,2000,0,0.212
"13277",5,2000,0,0.388
"13278",5,2000,0,0.899
"13279",5,2000,0,0.841
"13280",5,2000,0,0.278
"13281",5,2000,0,0.657
"13282",5,2000,0,0.717
"13283",5,2000,0,0.287
"13284",5,2000,0,0.776
"13285",5,2000,0,0.39
"13286",5,2000,0,0.986
"13287",5,2000,0,0.888
"13288",5,2000,0,0.229
"13289",5,2000,0,0.529
"13290",5,2000,0,0.039
"13291",5,2000,0,0.532
"13292",5,2000,0,0.115
"13293",5,2000,0,0.34
"13294",5,2000,0,0.093
"13295",5,2000,0,0.585
"13296",5,2000,0,0.447
"13297",5,2000,0,0.193
"13298",5,2000,0,0.53
"13299",5,2000,0,0.142
"13300",5,2000,0,0.648
"13301",5,2000,0,0.577
"13302",5,2000,0,0.252
"13303",5,2000,0,0.422
"13304",5,2000,0,0.366
"13305",5,2000,0,0.53
"13306",5,2000,0,0.46
"13307",5,2000,0,0.104
"13308",5,2000,0,0.018
"13309",5,2000,0,0.137
"13310",5,2000,0,0.559
"13311",5,2000,0,0.956
"13312",5,2000,0,0.783
"13313",5,2000,0,0.939
"13314",5,2000,0,0.624
"13315",5,2000,0,0.283
"13316",5,2000,0,0.813
"13317",5,2000,0,0.834
"13318",5,2000,0,0.158
"13319",5,2000,0,0.306
"13320",5,2000,0,0.365
"13321",5,2000,0,0.112
"13322",5,2000,0,0.486
"13323",5,2000,0,0.578
"13324",5,2000,0,0.885
"13325",5,2000,0,0.447
"13326",5,2000,0,0.941
"13327",5,2000,0,0.255
"13328",5,2000,0,0.024
"13329",5,2000,0,0.996
"13330",5,2000,0,0.038
"13331",5,2000,0,0.688
"13332",5,2000,0,0.315
"13333",5,2000,0,0.261
"13334",5,2000,0,0.973
"13335",5,2000,0,0.766
"13336",5,2000,0,0.77
"13337",5,2000,0,0.487
"13338",5,2000,0,0.831
"13339",5,2000,0,0.176
"13340",5,2000,0,0.14
"13341",5,2000,0,0.83
"13342",5,2000,0,0.199
"13343",5,2000,0,0.506
"13344",5,2000,0,0.029
"13345",5,2000,0,0.57
"13346",5,2000,0,0.352
"13347",5,2000,0,0.217
"13348",5,2000,0,0.127
"13349",5,2000,0,0.252
"13350",5,2000,0,0.803
"13351",5,2000,0,0.004
"13352",5,2000,0,0.858
"13353",5,2000,0,0.448
"13354",5,2000,0,0.023
"13355",5,2000,0,0.043
"13356",5,2000,0,0.802
"13357",5,2000,0,0.445
"13358",5,2000,0,0.717
"13359",5,2000,0,0.601
"13360",5,2000,0,0.933
"13361",5,2000,0,0.76
"13362",5,2000,0,0.042
"13363",5,2000,0,0.861
"13364",5,2000,0,0.455
"13365",5,2000,0,0.527
"13366",5,2000,0,0.894
"13367",5,2000,0,0.791
"13368",5,2000,0,0.593
"13369",5,2000,0,0.505
"13370",5,2000,0,0.802
"13371",5,2000,0,0.215
"13372",5,2000,0,0.083
"13373",5,2000,0,0.369
"13374",5,2000,0,0.148
"13375",5,2000,0,0.851
"13376",5,2000,0,0.755
"13377",5,2000,0,0.295
"13378",5,2000,0,0.341
"13379",5,2000,0,0.54
"13380",5,2000,0,0.098
"13381",5,2000,0,0.615
"13382",5,2000,0,0.501
"13383",5,2000,0,0.858
"13384",5,2000,0,0.512
"13385",5,2000,0,0.609
"13386",5,2000,0,0.474
"13387",5,2000,0,0.231
"13388",5,2000,0,0.964
"13389",5,2000,0,0.913
"13390",5,2000,0,0.917
"13391",5,2000,0,0.571
"13392",5,2000,0,0.221
"13393",5,2000,0,0.2
"13394",5,2000,0,0.032
"13395",5,2000,0,0.402
"13396",5,2000,0,0.286
"13397",5,2000,0,0.578
"13398",5,2000,0,0.353
"13399",5,2000,0,0.657
"13400",5,2000,0,0.32
"13401",5,2000,0,0.447
"13402",5,2000,0,0.00800000000000001
"13403",5,2000,0,0.522
"13404",5,2000,0,0.257
"13405",5,2000,0,0.28
"13406",5,2000,0,0.413
"13407",5,2000,0,0.085
"13408",5,2000,0,0.424
"13409",5,2000,0,0.148
"13410",5,2000,0,0.334
"13411",5,2000,0,0.521
"13412",5,2000,0,0.572
"13413",5,2000,0,0.862
"13414",5,2000,0,0.818
"13415",5,2000,0,0.658
"13416",5,2000,0,0.219
"13417",5,2000,0,0.988
"13418",5,2000,0,0.113
"13419",5,2000,0,0.781
"13420",5,2000,0,0.097
"13421",5,2000,0,0.273
"13422",5,2000,0,0.72
"13423",5,2000,0,0.875
"13424",5,2000,0,0.653
"13425",5,2000,0,0.737
"13426",5,2000,0,0.138
"13427",5,2000,0,0.851
"13428",5,2000,0,0.996
"13429",5,2000,0,0.051
"13430",5,2000,0,0.966
"13431",5,2000,0,0.045
"13432",5,2000,0,0.085
"13433",5,2000,0,0.286
"13434",5,2000,0,0.486
"13435",5,2000,0,0.811
"13436",5,2000,0,0.163
"13437",5,2000,0,0.932
"13438",5,2000,0,0.356
"13439",5,2000,0,0.028
"13440",5,2000,0,0.438
"13441",5,2000,0,0.701
"13442",5,2000,0,0.787
"13443",5,2000,0,0.994
"13444",5,2000,0,0.13
"13445",5,2000,0,0.586
"13446",5,2000,0,0.209
"13447",5,2000,0,0.486
"13448",5,2000,0,0.342
