X1,p,n,cor,pval,testStat
611,5,200,0.1,0.0432,27.4984140941351
612,5,200,0.1,2e-4,59.2177253704826
613,5,200,0.1,0.5498,17.307576378181
614,5,200,0.1,2e-4,70.3858598100367
615,5,200,0.1,2e-4,82.2352979979013
616,5,200,0.1,2e-4,79.5443539708266
617,5,200,0.1,0.4126,18.9520118611115
618,5,200,0.1,2e-4,86.9043563107157
619,5,200,0.1,0.5448,17.1080117966933
620,5,200,0.1,0.3506,19.5209924434379
621,5,200,0.1,2e-4,73.8424745264931
622,5,200,0.1,0.0524,26.9948978323814
623,5,200,0.1,0.1126,24.1654322296302
624,5,200,0.1,0.5322,17.5737485002842
625,5,200,0.1,2e-4,81.2703839993617
626,5,200,0.1,0.0062,32.8654820584617
627,5,200,0.1,0.001,39.4741508551604
628,5,200,0.1,0.2876,20.4192428374136
629,5,200,0.1,2e-4,86.7329881720015
630,5,200,0.1,0.7126,15.5230553448312
631,5,200,0.1,2e-4,88.1036420726209
632,5,200,0.1,2e-4,82.8157944085189
633,5,200,0.1,0.3698,19.3592479370316
634,5,200,0.1,0.1378,23.0811806263418
635,5,200,0.1,0.7472,15.1961594937245
636,5,200,0.1,2e-4,72.9531292754713
637,5,200,0.1,0.6834,15.7778143389196
638,5,200,0.1,0.0476,26.9445680554195
639,5,200,0.1,0.1456,23.0808606130305
640,5,200,0.1,0.6908,15.6135766519493
641,5,200,0.1,0.926,12.3497068418393
642,5,200,0.1,0.1474,23.5007620556989
643,5,200,0.1,2e-4,73.5885187632954
644,5,200,0.1,0.7006,15.5128090661299
645,5,200,0.1,0.153,22.9726204514794
646,5,200,0.1,0.1154,23.9712265449202
647,5,200,0.1,2e-4,82.0460545324978
648,5,200,0.1,2e-4,81.6632218250853
649,5,200,0.1,2e-4,50.8935727138859
650,5,200,0.1,0.6436,16.2269960189597
651,5,200,0.1,6e-4,41.3214940297496
652,5,200,0.1,0.3396,19.6356759199565
653,5,200,0.1,2e-4,70.7238517678328
654,5,200,0.1,2e-4,90.1648626276766
655,5,200,0.1,2e-4,73.0792807155149
656,5,200,0.1,2e-4,72.3207405242373
657,5,200,0.1,0.206,21.6369407339362
658,5,200,0.1,0.798,14.4058981820597
659,5,200,0.1,2e-4,71.2170304909553
660,5,200,0.1,2e-4,76.9804151489839
661,5,200,0.1,2e-4,88.3345093093114
662,5,200,0.1,2e-4,92.9099723128011
663,5,200,0.1,2e-4,93.6202963772609
664,5,200,0.1,0.8388,13.8642066861143
665,5,200,0.1,2e-4,86.1444489938811
666,5,200,0.1,2e-4,74.7021994661537
667,5,200,0.1,0.9792,10.6893262612282
668,5,200,0.1,2e-4,92.6206865313741
669,5,200,0.1,2e-4,67.4833169641193
670,5,200,0.1,0.13,23.5810053967887
671,5,200,0.1,2e-4,93.4244336004113
672,5,200,0.1,0.5296,17.4834992270404
673,5,200,0.1,2e-4,95.2706386285254
674,5,200,0.1,2e-4,74.0764061280972
675,5,200,0.1,2e-4,68.1119397917229
676,5,200,0.1,2e-4,76.9379641087431
677,5,200,0.1,2e-4,85.3391838571265
678,5,200,0.1,2e-4,74.8091552774778
679,5,200,0.1,0.5684,17.1652992568499
680,5,200,0.1,0.6278,16.2434848365862
681,5,200,0.1,2e-4,78.900143903357
682,5,200,0.1,0.5868,16.884772180127
683,5,200,0.1,2e-4,84.5003856573967
684,5,200,0.1,0.5386,17.2858504733844
685,5,200,0.1,0.7076,15.5598798298061
686,5,200,0.1,2e-4,71.7586720029942
687,5,200,0.1,0.4626,18.1682306971871
688,5,200,0.1,0.2462,21.1320921360107
689,5,200,0.1,0.1694,22.7247011387678
690,5,200,0.1,2e-4,79.4303883141318
691,5,200,0.1,0.1796,22.248888953503702
692,5,200,0.1,2e-4,58.769067647848
693,5,200,0.1,0.0122,32.7644028251203
694,5,200,0.1,2e-4,101.151081924241
695,5,200,0.1,0.4982,17.8100799041089
696,5,200,0.1,2e-4,93.0602829658785
697,5,200,0.1,2e-4,85.7464766865099
698,5,200,0.1,2e-4,81.5909387414332
699,5,200,0.1,2e-4,76.6927156697842
700,5,200,0.1,2e-4,68.7766140404633
701,5,200,0.1,2e-4,78.775934248278
702,5,200,0.1,2e-4,81.4075253438451
703,5,200,0.1,0.3576,19.4479382944233
704,5,200,0.1,0.0126,30.5470885069729
705,5,200,0.1,2e-4,71.4443952674668
706,5,200,0.1,2e-4,75.6717371099867
707,5,200,0.1,0.138,23.5207841134284
708,5,200,0.1,2e-4,68.8288794920544
709,5,200,0.1,2e-4,70.280544609887
710,5,200,0.1,0.0304,28.2674831677132
711,5,200,0.1,2e-4,63.992053147138
712,5,200,0.1,0.0904,25.023628703512
713,5,200,0.1,0.6888,15.644264370385
714,5,200,0.1,2e-4,69.1906060926257
715,5,200,0.1,0.139,23.3428666518363
716,5,200,0.1,0.426,18.5692156436384
717,5,200,0.1,2e-4,90.134590657067207
718,5,200,0.1,2e-4,69.6670500374835
719,5,200,0.1,0.4586,18.2295010679655
720,5,200,0.1,0.509,17.6926223515454
721,5,200,0.1,0.5894,16.8537385696517
722,5,200,0.1,0.6716,15.9119321623855
723,5,200,0.1,2e-4,94.4691180089099
724,5,200,0.1,0.317,19.9201433322763
725,5,200,0.1,2e-4,73.6651056757969
726,5,200,0.1,2e-4,74.3497349519635
727,5,200,0.1,0.8344,13.9802582311107
728,5,200,0.1,0.0958,24.6897528694786
729,5,200,0.1,0.5224,17.6296761031933
730,5,200,0.1,0.5046,17.9159615771671
731,5,200,0.1,2e-4,70.9451945101271
732,5,200,0.1,2e-4,70.4742283225521
733,5,200,0.1,2e-4,85.0517351929043
734,5,200,0.1,0.4978,17.7322927518087
735,5,200,0.1,0.4104,18.9941737543871
736,5,200,0.1,2e-4,81.9421435209378
737,5,200,0.1,2e-4,81.6922993043245
738,5,200,0.1,2e-4,79.998090097173
739,5,200,0.1,2e-4,77.000689394862
740,5,200,0.1,2e-4,85.5572518762057
741,5,200,0.1,0.6406,16.18533688153
742,5,200,0.1,2e-4,86.0530473202338
743,5,200,0.1,2e-4,73.0972429150895
744,5,200,0.1,2e-4,82.112781596345
745,5,200,0.1,0.0172,29.6068137051384
746,5,200,0.1,0.1734,22.602248806688
747,5,200,0.1,2e-4,73.631142222099
748,5,200,0.1,0.276,20.5923902286805
749,5,200,0.1,2e-4,56.7233760617382
750,5,200,0.1,0.2752,20.8029417741668
751,5,200,0.1,2e-4,75.3915626424625
752,5,200,0.1,2e-4,82.8873109608182
753,5,200,0.1,0.7192,15.4396355494725
754,5,200,0.1,2e-4,86.5157306788653
755,5,200,0.1,2e-4,42.4718227104145
756,5,200,0.1,0.0408,28.0607363439684
757,5,200,0.1,2e-4,70.1003121166815
758,5,200,0.1,2e-4,47.805839093508
759,5,200,0.1,0.0452,26.9770242766336
760,5,200,0.1,0.7782,14.7197999382043
761,5,200,0.1,2e-4,82.2040838445019
762,5,200,0.1,2e-4,73.8556883111913
763,5,200,0.1,0.4938,17.9698198583535
764,5,200,0.1,2e-4,49.5739884149015
765,5,200,0.1,0.0636,26.1225132629776
766,5,200,0.1,2e-4,54.2719987698333
767,5,200,0.1,0.6034,16.6163716157511
768,5,200,0.1,2e-4,78.0805043129148
769,5,200,0.1,2e-4,76.0713881923762
770,5,200,0.1,2e-4,45.8041593013207
771,5,200,0.1,0.6066,16.6158041152845
772,5,200,0.1,2e-4,88.1657065681196
773,5,200,0.1,2e-4,85.5660171354058
774,5,200,0.1,2e-4,47.0237129062267
775,5,200,0.1,2e-4,70.350780425597
776,5,200,0.1,0.0178,30.46305382614
777,5,200,0.1,0.7444,15.1467864831959
778,5,200,0.1,0.7876,14.6043258622559
779,5,200,0.1,0.2166,21.5438122016283
780,5,200,0.1,0.7322,15.1800640020486
781,5,200,0.1,2e-4,89.1662071859661
782,5,200,0.1,2e-4,52.9888221122287
783,5,200,0.1,0.8792,13.3090640570045
784,5,200,0.1,2e-4,74.7847109260734
785,5,200,0.1,2e-4,97.7517042846107
786,5,200,0.1,2e-4,46.7656509232913
787,5,200,0.1,2e-4,75.5504921503733
788,5,200,0.1,0.578,16.9916311807838
789,5,200,0.1,0.1232,23.9108489375465
790,5,200,0.1,0.1312,23.58323143121
791,5,200,0.1,2e-4,85.6121875348395
792,5,200,0.1,2e-4,76.7130148346777
793,5,200,0.1,2e-4,87.7427553326391
794,5,200,0.1,2e-4,87.5137723814896
795,5,200,0.1,2e-4,84.4023209960157
796,5,200,0.1,0.0142,29.9884993102422
797,5,200,0.1,2e-4,79.2009662062122
798,5,200,0.1,2e-4,79.3652536477159
799,5,200,0.1,2e-4,87.0892013498755
800,5,200,0.1,2e-4,89.1820362674111
801,5,200,0.1,2e-4,85.7083663007816
802,5,200,0.1,2e-4,76.7895213153381
803,5,200,0.1,0.8572,13.5922422205647
804,5,200,0.1,2e-4,71.1971027486815
805,5,200,0.1,0.7612,14.9485917451154
806,5,200,0.1,0.819,14.1539220885438
807,5,200,0.1,2e-4,83.2960636593369
808,5,200,0.1,0.002,38.498135735246
809,5,200,0.1,0.3838,19.1511811481617
810,5,200,0.1,2e-4,77.5831515933201
811,5,200,0.1,0.3478,19.5024075837462
812,5,200,0.1,2e-4,52.2287366076169
813,5,200,0.1,2e-4,69.7059032621391
814,5,200,0.1,0.7682,14.7548262712271
815,5,200,0.1,0.3424,19.7356873832163
816,5,200,0.1,0.1336,23.4765158549042
817,5,200,0.1,0.8108,14.3179936940757
818,5,200,0.1,2e-4,70.9671307294336
819,5,200,0.1,2e-4,95.3231812920616
820,5,200,0.1,2e-4,69.880751050776
821,5,200,0.1,0.8336,13.9004511244154
822,5,200,0.1,2e-4,72.9996999467121
823,5,200,0.1,0.0484,27.2898942479274
824,5,200,0.1,0.2796,20.6888661457806
825,5,200,0.1,0.1068,24.3172184922023
826,5,200,0.1,2e-4,49.1101895478464
827,5,200,0.1,0.4494,18.4075004159963
828,5,200,0.1,0.0288,28.7340719452074
829,5,200,0.1,0.0528,27.186900635518
830,5,200,0.1,0.009,33.2977744003296
831,5,200,0.1,2e-4,91.9517852382113
832,5,200,0.1,0.6544,16.1193325609639
833,5,200,0.1,2e-4,70.9811834167238
834,5,200,0.1,0.4374,18.3730911764175
835,5,200,0.1,2e-4,48.0984915863829
836,5,200,0.1,2e-4,67.4479354538475
837,5,200,0.1,2e-4,84.7119504012278
838,5,200,0.1,2e-4,84.2486175047658
839,5,200,0.1,0.043,27.2784180511527
840,5,200,0.1,2e-4,76.1894665257883
841,5,200,0.1,0.5274,17.5305620869098
842,5,200,0.1,0.0246,30.264982271324
843,5,200,0.1,2e-4,73.6908223851985
844,5,200,0.1,2e-4,78.62741005392
845,5,200,0.1,2e-4,83.485481590841
846,5,200,0.1,2e-4,81.2406680417753
847,5,200,0.1,2e-4,88.3420966556698
848,5,200,0.1,0.294,20.3941842341187
849,5,200,0.1,2e-4,75.9848121045898
850,5,200,0.1,0.1218,23.8276484787108
851,5,200,0.1,0.1332,23.6378215128978
852,5,200,0.1,2e-4,84.5588053195256
853,5,200,0.1,2e-4,88.7379962210932
854,5,200,0.1,0.0048,35.2456509092766
855,5,200,0.1,2e-4,92.1972853114972
856,5,200,0.1,0.6938,15.7157526967752
857,5,200,0.1,2e-4,57.176422453072
858,5,200,0.1,2e-4,83.4025760256823
859,5,200,0.1,0.246,21.0394479628066
860,5,200,0.1,0.9562,11.5463173110378
861,5,200,0.1,0.4112,18.919591280646
862,5,200,0.1,0.402,18.837062380224
863,5,200,0.1,2e-4,66.1233629943159
864,5,200,0.1,0.1638,22.8460956976266
865,5,200,0.1,2e-4,48.4690764278935
866,5,200,0.1,0.6802,15.7858929549778
867,5,200,0.1,2e-4,83.7669786253046
868,5,200,0.1,2e-4,79.9212504153707
869,5,200,0.1,0.86240000000000006,13.6081426573188
870,5,200,0.1,2e-4,92.5781793357437
871,5,200,0.1,2e-4,70.5212592945548
872,5,200,0.1,2e-4,74.1246838215465
873,5,200,0.1,0.7296,15.2907180574663
874,5,200,0.1,2e-4,82.2172185868198
875,5,200,0.1,2e-4,78.739461082301
876,5,200,0.1,0.801,14.3116771766389
877,5,200,0.1,0.9318,12.1696213357535
878,5,200,0.1,2e-4,85.4861972407235
879,5,200,0.1,0.393,19.002676663762
880,5,200,0.1,0.8096,14.3376403645637
881,5,200,0.1,0.2006,22.2186149547062
882,5,200,0.1,0.73740000000000006,15.1673572053788
883,5,200,0.1,2e-4,89.1476406969284
884,5,200,0.1,2e-4,74.2910085373358
885,5,200,0.1,0.201,22.0800294678572
886,5,200,0.1,0.269,20.8619258916872
887,5,200,0.1,2e-4,78.1226733048408
888,5,200,0.1,2e-4,43.427941818756
889,5,200,0.1,2e-4,73.6307457976251
890,5,200,0.1,0.4806,17.9016523003435
891,5,200,0.1,2e-4,80.699745616864
892,5,200,0.1,2e-4,37.6893301225211
893,5,200,0.1,0.1752,22.4898987850746
894,5,200,0.1,0.2032,21.9466342874286
895,5,200,0.1,0.4838,17.9759909436093
896,5,200,0.1,0.7762,14.7125391153755
897,5,200,0.1,2e-4,84.8726411405836
898,5,200,0.1,0.541,17.2057603902849
899,5,200,0.1,2e-4,56.6562774749102
900,5,200,0.1,0.8662,13.2953720946276
901,5,200,0.1,0.2732,20.586803830475
902,5,200,0.1,2e-4,87.8233254535372
903,5,200,0.1,2e-4,61.9249654529554
904,5,200,0.1,0.5502,17.0173752124158
905,5,200,0.1,2e-4,71.516015213624
906,5,200,0.1,2e-4,92.1040342043322
907,5,200,0.1,0.0516,26.8103756125523
908,5,200,0.1,2e-4,76.5794764748473
909,5,200,0.1,2e-4,77.8199019895277
910,5,200,0.1,0.127,23.6229616863234
911,5,200,0.1,0.0208,30.5691419225834
912,5,200,0.1,2e-4,79.9018030814766
913,5,200,0.1,0.1084,24.5641746831728
914,5,200,0.1,2e-4,94.0230816196545
915,5,200,0.1,2e-4,94.3893248515471
916,5,200,0.1,0.776,14.7239274295169
917,5,200,0.1,0.4728,18.1919912216736
918,5,200,0.1,0.3748,19.1930172212553
919,5,200,0.1,2e-4,81.7008598141232
920,5,200,0.1,2e-4,76.6554847829931
921,5,200,0.1,0.2012,21.9786191880552
922,5,200,0.1,2e-4,67.2005677018591
923,5,200,0.1,0.7048,15.5220950198196
924,5,200,0.1,2e-4,52.984461446624
925,5,200,0.1,2e-4,77.2854475361546
926,5,200,0.1,0.2718,20.6252392339922
927,5,200,0.1,0.5784,16.8844555822979
928,5,200,0.1,2e-4,78.5266118418368
929,5,200,0.1,2e-4,86.2367591272612
930,5,200,0.1,0.2274,21.5092772609554
931,5,200,0.1,2e-4,74.6505823144859
932,5,200,0.1,2e-4,77.4382195730114
933,5,200,0.1,0.0114,32.2770212506533
934,5,200,0.1,0.9624,11.3578399113264
935,5,200,0.1,0.462,18.300417996283
936,5,200,0.1,0.4796,18.0406802079012
937,5,200,0.1,0.5416,17.2598743322592
938,5,200,0.1,2e-4,67.3619071922433
939,5,200,0.1,0.3012,20.2041251599143
940,5,200,0.1,2e-4,73.0428675020485
941,5,200,0.1,2e-4,54.9083690954264
942,5,200,0.1,2e-4,80.9925763315701
943,5,200,0.1,2e-4,82.3072905163981
944,5,200,0.1,8e-4,39.9863611104342
945,5,200,0.1,2e-4,84.5035049327294
946,5,200,0.1,2e-4,73.7049443607343
947,5,200,0.1,2e-4,82.9401893541962
948,5,200,0.1,2e-4,66.1287979765438
949,5,200,0.1,2e-4,74.8744009859984
950,5,200,0.1,2e-4,81.5726340223779
951,5,200,0.1,0.0478,27.0336245112842
952,5,200,0.1,2e-4,75.20156309558
953,5,200,0.1,2e-4,62.5407540205472
954,5,200,0.1,2e-4,83.2824301975309
955,5,200,0.1,0.1128,24.0863506026107
956,5,200,0.1,2e-4,82.1072702815217
957,5,200,0.1,2e-4,52.5249705338545
958,5,200,0.1,2e-4,78.7226798444836
959,5,200,0.1,0.3308,19.7271384830864
960,5,200,0.1,2e-4,86.5424743192619
961,5,200,0.1,0.0668,25.5691838050294
962,5,200,0.1,0.2772,20.5236026511542
963,5,200,0.1,0.0562,26.406608349912
964,5,200,0.1,2e-4,75.857666395133
965,5,200,0.1,2e-4,80.8339179310075
966,5,200,0.1,0.1606,22.8953090085021
967,5,200,0.1,0.2324,21.6774843225183
968,5,200,0.1,2e-4,77.0660032000604
969,5,200,0.1,2e-4,76.7913909096462
970,5,200,0.1,2e-4,83.091986920709
971,5,200,0.1,2e-4,76.8391839221332
972,5,200,0.1,0.6362,16.3055414786174
973,5,200,0.1,2e-4,75.7078636281764
974,5,200,0.1,0.1954,22.086137180439
975,5,200,0.1,0.0214,30.4286950710219
976,5,200,0.1,0.1642,22.5078536505401
977,5,200,0.1,2e-4,77.8496892302798
978,5,200,0.1,2e-4,76.6184666011122
979,5,200,0.1,2e-4,72.5425438111177
980,5,200,0.1,0.7244,15.2428257131235
981,5,200,0.1,0.1928,22.2205009929267
982,5,200,0.1,0.2232,21.7243804699686
983,5,200,0.1,0.617,16.4904893406653
984,5,200,0.1,0.2256,21.4268793001516
985,5,200,0.1,0.717,15.4123495645734
986,5,200,0.1,0.4774,17.9196974975533
987,5,200,0.1,2e-4,76.0913793424474
988,5,200,0.1,2e-4,68.348707495985
989,5,200,0.1,0.61240000000000006,16.4400035066352
990,5,200,0.1,0.493,17.916026854129
991,5,200,0.1,0.0914,24.9182374063965
992,5,200,0.1,0.3084,19.9838770914012
993,5,200,0.1,2e-4,73.5052171194856
994,5,200,0.1,0.4198,18.6119393910098
995,5,200,0.1,0.762,14.9304189185997
996,5,200,0.1,0.3128,20.062248877636
997,5,200,0.1,2e-4,91.293255012085
998,5,200,0.1,2e-4,85.587011869619
999,5,200,0.1,2e-4,65.9833760683415
1000,5,200,0.1,2e-4,87.8266341439579
1001,5,200,0.3,2e-4,55.7417048129079
1002,5,200,0.3,2e-4,77.529188451022
1003,5,200,0.3,2e-4,91.487892255143
1004,5,200,0.3,0.0016,39.5600239620748
1005,5,200,0.3,2e-4,81.1443021112947
1006,5,200,0.3,0.0826,25.8192397948726
1007,5,200,0.3,0.2616,21.0590037411257
1008,5,200,0.3,2e-4,92.6701562987162
1009,5,200,0.3,0.222,21.4345027637929
1010,5,200,0.3,2e-4,88.481241885292
1011,5,200,0.3,2e-4,85.7278148537602
1012,5,200,0.3,0.0634,25.7333290583866
1013,5,200,0.3,2e-4,85.8255862869541
1014,5,200,0.3,2e-4,62.3752055362297
1015,5,200,0.3,2e-4,91.9386056486227
1016,5,200,0.3,2e-4,87.1365974295654
1017,5,200,0.3,2e-4,92.3881000051312
1018,5,200,0.3,6e-4,40.1248080825741
1019,5,200,0.3,0.3052,20.136175223359
1020,5,200,0.3,2e-4,42.690018004029
1021,5,200,0.3,0.0158,30.4805660591695
1022,5,200,0.3,0.0022,36.3140249292268
1023,5,200,0.3,0.0168,30.4008264513323
1024,5,200,0.3,2e-4,95.3236990896211
1025,5,200,0.3,2e-4,96.5442485912929
1026,5,200,0.3,2e-4,95.7420754081942
1027,5,200,0.3,0.0054,34.4392380480037
1028,5,200,0.3,2e-4,79.1805545940378
1029,5,200,0.3,2e-4,94.0799142673376
1030,5,200,0.3,2e-4,91.4817650481131
1031,5,200,0.3,2e-4,81.6960241746239
1032,5,200,0.3,2e-4,94.9456014539219
1033,5,200,0.3,0.0038,35.449959187202
1034,5,200,0.3,0.009,31.6787329743636
1035,5,200,0.3,0.0014,37.4138698050886
1036,5,200,0.3,0.5982,16.6499630347424
1037,5,200,0.3,0.0244,29.2974218264691
1038,5,200,0.3,2e-4,94.0632244386423
1039,5,200,0.3,2e-4,62.1681192446309
1040,5,200,0.3,2e-4,87.5282865117144
1041,5,200,0.3,2e-4,90.5445759901766
1042,5,200,0.3,2e-4,80.1916393891543
1043,5,200,0.3,2e-4,91.190404598736
1044,5,200,0.3,2e-4,97.5232310498309
1045,5,200,0.3,0.3204,19.9964232809408
1046,5,200,0.3,2e-4,92.5775743759568
1047,5,200,0.3,2e-4,80.9190545369462
1048,5,200,0.3,0.024,29.441642522356
1049,5,200,0.3,2e-4,98.8036086557644
1050,5,200,0.3,2e-4,96.683913985235293
1051,5,200,0.3,0.0616,26.1584075139373
1052,5,200,0.3,2e-4,89.6252869921629
1053,5,200,0.3,2e-4,93.8942343328206
1054,5,200,0.3,0.018,30.2425560874888
1055,5,200,0.3,2e-4,85.4649629941714
1056,5,200,0.3,2e-4,95.3267059049498
1057,5,200,0.3,2e-4,92.7167129508223
1058,5,200,0.3,0.0774,25.7733174429959
1059,5,200,0.3,2e-4,84.406733665531
1060,5,200,0.3,0.0028,36.2335821080856
1061,5,200,0.3,2e-4,86.2254604741485
1062,5,200,0.3,2e-4,88.288972032938
1063,5,200,0.3,2e-4,79.598948673212
1064,5,200,0.3,4e-4,45.0102464192289
1065,5,200,0.3,2e-4,64.1523218519364
1066,5,200,0.3,2e-4,41.9825535227331
1067,5,200,0.3,2e-4,83.3958813927662
1068,5,200,0.3,2e-4,78.9531012056936
1069,5,200,0.3,2e-4,96.8684224733101
1070,5,200,0.3,0.2892,20.3305925569701
1071,5,200,0.3,2e-4,42.8300280084088
1072,5,200,0.3,2e-4,103.222052433809
1073,5,200,0.3,0.2144,21.4696743707189
1074,5,200,0.3,2e-4,48.7206214129112
1075,5,200,0.3,0.0018,38.3057374936633
1076,5,200,0.3,0.0052,33.3622568211091
1077,5,200,0.3,2e-4,96.5075409217025
1078,5,200,0.3,4e-4,43.9634628119045
1079,5,200,0.3,2e-4,84.5999223667876
1080,5,200,0.3,2e-4,41.8857857398202
1081,5,200,0.3,2e-4,84.4265454101139
1082,5,200,0.3,2e-4,70.6540167501876
1083,5,200,0.3,2e-4,91.1555589942438
1084,5,200,0.3,2e-4,57.8026420869127
1085,5,200,0.3,2e-4,83.3232778047521
1086,5,200,0.3,2e-4,71.0133590118724
1087,5,200,0.3,2e-4,92.7336234855202
1088,5,200,0.3,2e-4,74.5216335136917
1089,5,200,0.3,2e-4,88.8094159959983
1090,5,200,0.3,2e-4,89.8519793113715
1091,5,200,0.3,2e-4,82.795799952662
1092,5,200,0.3,0.0088,32.7789902718925
1093,5,200,0.3,2e-4,83.5541479158176
1094,5,200,0.3,2e-4,92.6934803989989
1095,5,200,0.3,0.01,31.9668427867404
1096,5,200,0.3,2e-4,82.2286543596992
1097,5,200,0.3,0.0268,29.1426269318185
1098,5,200,0.3,2e-4,86.8248364121173
1099,5,200,0.3,2e-4,68.7977048867227
1100,5,200,0.3,0.0452,27.1707181591487
1101,5,200,0.3,6e-4,41.2399103387379
1102,5,200,0.3,2e-4,91.5261718754197
1103,5,200,0.3,0.0026,36.8146853010499
1104,5,200,0.3,0.016,30.9202665461761
1105,5,200,0.3,0.789,14.4969592175643
1106,5,200,0.3,0.004,36.4566851184447
1107,5,200,0.3,2e-4,57.0132161725861
1108,5,200,0.3,2e-4,95.3851904695471
1109,5,200,0.3,0.0042,37.4481897127088
1110,5,200,0.3,2e-4,90.5910043467467
1111,5,200,0.3,0.045,26.8855624839679
1112,5,200,0.3,2e-4,94.2350558479345
1113,5,200,0.3,2e-4,75.9361767831145
1114,5,200,0.3,2e-4,99.9094879683092
1115,5,200,0.3,0.002,36.8070812493146
1116,5,200,0.3,0.005,34.2797963659479
1117,5,200,0.3,2e-4,100.602342636189
1118,5,200,0.3,2e-4,63.4124118849182
1119,5,200,0.3,2e-4,86.1207941515454
1120,5,200,0.3,2e-4,88.4481714959073
1121,5,200,0.3,2e-4,90.9657433849275
1122,5,200,0.3,0.0026,36.1852592390715
1123,5,200,0.3,2e-4,60.470279874441
1124,5,200,0.3,2e-4,91.357286698042
1125,5,200,0.3,2e-4,94.3362852760308
1126,5,200,0.3,2e-4,84.6480087514696
1127,5,200,0.3,2e-4,86.3701878461128
1128,5,200,0.3,0.0214,29.2307372431871
1129,5,200,0.3,0.0088,32.1783101254209
1130,5,200,0.3,2e-4,91.4807475549824
1131,5,200,0.3,2e-4,65.4924352376846
1132,5,200,0.3,0.0894,24.9591677941162
1133,5,200,0.3,2e-4,95.8571866701244
1134,5,200,0.3,0.001,37.8466125757122
1135,5,200,0.3,0.0098,31.8619551369538
1136,5,200,0.3,2e-4,91.1023743194418
1137,5,200,0.3,2e-4,74.115963385991
1138,5,200,0.3,2e-4,82.4923250753295
1139,5,200,0.3,2e-4,89.4847028904045
1140,5,200,0.3,0.0042,34.5940327413896
1141,5,200,0.3,2e-4,50.3997411066804
1142,5,200,0.3,2e-4,99.5897542607406
1143,5,200,0.3,2e-4,77.8921726652176
1144,5,200,0.3,2e-4,95.788446895742
1145,5,200,0.3,2e-4,87.6214041867215
1146,5,200,0.3,0.1374,23.2088445217455
1147,5,200,0.3,2e-4,86.7703338582799
1148,5,200,0.3,2e-4,56.9960673456114
1149,5,200,0.3,2e-4,42.9607171518881
1150,5,200,0.3,0.001,36.4947611758162
1151,5,200,0.3,2e-4,90.2045636226757
1152,5,200,0.3,2e-4,96.9418480564958
1153,5,200,0.3,2e-4,45.2799547941027
1154,5,200,0.3,0.083,24.7422277277745
1155,5,200,0.3,0.338,19.6349405821007
1156,5,200,0.3,0.5292,17.3073075102637
1157,5,200,0.3,2e-4,84.0071545571027
1158,5,200,0.3,2e-4,92.3543904574493
1159,5,200,0.3,2e-4,68.2923125466162
1160,5,200,0.3,0.0036,36.0743666651673
1161,5,200,0.3,2e-4,87.6370117297755
1162,5,200,0.3,2e-4,86.9145070252016
1163,5,200,0.3,2e-4,81.8084758487667
1164,5,200,0.3,8e-4,41.755410654527
1165,5,200,0.3,0.1366,23.250843299638
1166,5,200,0.3,0.4662,18.0111616679232
1167,5,200,0.3,2e-4,61.700577696877
1168,5,200,0.3,0.0492,27.0698138332232
1169,5,200,0.3,0.0954,24.7037038163314
1170,5,200,0.3,0.0106,31.4864219608503
1171,5,200,0.3,2e-4,88.074194608334
1172,5,200,0.3,2e-4,91.9283059504821
1173,5,200,0.3,2e-4,93.6392686547402
1174,5,200,0.3,2e-4,85.9771907945668
1175,5,200,0.3,2e-4,83.0875943369498
1176,5,200,0.3,2e-4,87.9930432254004
1177,5,200,0.3,2e-4,103.329938141976
1178,5,200,0.3,0.203,22.045484109738
1179,5,200,0.3,2e-4,79.2523929396306
1180,5,200,0.3,2e-4,73.9770329459132
1181,5,200,0.3,0.112,23.8484879611585
1182,5,200,0.3,2e-4,82.2477006768841
1183,5,200,0.3,0.0084,32.3598206486243
1184,5,200,0.3,2e-4,81.1591224438918
1185,5,200,0.3,0.0258,28.9014048586137
1186,5,200,0.3,0.0038,35.7100614474683
1187,5,200,0.3,2e-4,96.0875977950443
1188,5,200,0.3,2e-4,89.4433572016487
1189,5,200,0.3,0.0902,25.070263925328
1190,5,200,0.3,2e-4,56.9081817300286
1191,5,200,0.3,2e-4,84.1140136490517
1192,5,200,0.3,2e-4,81.2480780870062
1193,5,200,0.3,2e-4,97.1390423750091
1194,5,200,0.3,2e-4,103.121004567277
1195,5,200,0.3,0.0076,34.3661288618668
1196,5,200,0.3,2e-4,67.7757555620613
1197,5,200,0.3,2e-4,88.9921949857893
1198,5,200,0.3,0.5876,16.9473528475081
1199,5,200,0.3,0.0478,26.626970615719
1200,5,200,0.3,2e-4,92.0906199298032
1201,5,200,0.3,2e-4,102.645133233292
1202,5,200,0.3,2e-4,90.2167007916681
1203,5,200,0.3,2e-4,83.0916315261013
1204,5,200,0.3,2e-4,93.9202068943591
1205,5,200,0.3,2e-4,82.8934586810111
1206,5,200,0.3,2e-4,85.797618802848
1207,5,200,0.3,2e-4,90.241595032227
1208,5,200,0.3,0.0146,31.3670237698794
1209,5,200,0.3,2e-4,47.4538004852443
1210,5,200,0.3,0.0114,31.7013940436222
1211,5,200,0.3,0.019,29.6861500017535
1212,5,200,0.3,2e-4,87.4786829634782
1213,5,200,0.3,2e-4,43.9495236911873
